,Location,Land Size,Building Size,Num Rooms,Num Floors,Price ($)
8414,Depok,146.0,131.0,5.0,1.0,2801495.0
8415,Jakarta,81.0,69.0,3.0,1.0,1467385.57
8416,Tangerang,132.0,120.0,9.0,2.0,2973640.23
8417,Jakarta,167.0,53.0,9.0,2.0,2396554.2600000002
8418,Tangerang,128.0,116.0,6.0,1.0,2538153.09
8419,Depok,127.0,115.0,5.0,3.0,2685481.0
8420,Jakarta,196.0,178.0,7.0,3.0,3716869.69
8421,Jakarta,156.0,143.0,5.0,3.0,2974694.42
8422,Tangerang,175.0,105.0,2.0,2.0,2353279.5
8423,Tangerang,64.0,52.0,5.0,1.0,1501795.35
8424,Depok,183.0,71.0,8.0,2.0,2807443.0
8425,Tangerang,122.0,105.0,3.0,1.0,2178758.34
8426,Tangerang,150.0,67.0,4.0,3.0,2133324.27
8427,Tangerang,147.0,135.0,2.0,3.0,2592837.72
8428,Jakarta,75.0,63.0,4.0,3.0,1671053.08
8429,Jakarta,141.0,79.0,9.0,1.0,2523172.91
8430,Jakarta,174.0,129.0,3.0,3.0,2673318.5
8431,Jakarta,122.0,115.0,8.0,1.0,2659168.4
8432,Jakarta,172.0,59.0,9.0,2.0,2503424.38
8433,Tangerang,102.0,90.0,4.0,3.0,2107581.3
8434,Tangerang,127.0,100.0,9.0,2.0,2773234.53
8435,Jakarta,141.0,129.0,5.0,2.0,2696336.4
8436,Jakarta,137.0,125.0,4.0,1.0,2480808.46
8437,Depok,62.0,50.0,6.0,2.0,1805887.0
8438,Depok,92.0,80.0,3.0,1.0,1852694.0
8439,Tangerang,125.0,113.0,6.0,1.0,2560647.87
8440,Depok,100.0,58.0,4.0,2.0,1843826.0
8441,Tangerang,68.0,56.0,9.0,1.0,2028148.65
8442,Depok,198.0,88.0,8.0,1.0,2981193.0
8443,Jakarta,171.0,159.0,9.0,1.0,3499013.7
8444,Jakarta,73.0,61.0,9.0,2.0,2044184.45
8445,Tangerang,75.0,63.0,6.0,1.0,1811140.65
8446,Tangerang,169.0,59.0,2.0,3.0,1905728.22
8447,Tangerang,131.0,119.0,4.0,2.0,17117072.28
8448,Tangerang,149.0,132.0,7.0,2.0,3005976.6
8449,Depok,66.0,54.0,6.0,1.0,8884045.0
8450,Jakarta,117.0,105.0,5.0,2.0,2331351.69
8451,Depok,93.0,81.0,4.0,3.0,2058020.0
8452,Jakarta,110.0,88.0,8.0,2.0,2362581.9
8453,Jakarta,172.0,62.0,7.0,2.0,2383254.58
8454,Depok,142.0,108.0,8.0,2.0,2961363.0
8455,Tangerang,123.0,116.0,2.0,1.0,2123489.61
8456,Depok,116.0,90.0,5.0,3.0,2338484.0
8457,Depok,160.0,84.0,4.0,3.0,2447512.0
8458,Depok,51.0,39.0,8.0,3.0,1822357.0
8459,Jakarta,138.0,83.0,5.0,2.0,2215018.88
8460,Tangerang,75.0,63.0,4.0,3.0,1687146.1199999999
8461,Jakarta,148.0,119.0,4.0,1.0,2471449.8
8462,Depok,76.0,60.0,3.0,2.0,1602406.0
8463,Depok,138.0,126.0,6.0,1.0,2853543.0
8464,Jakarta,195.0,76.0,4.0,2.0,2317658.11
8465,Jakarta,50.0,38.0,2.0,1.0,913330.88
8466,Tangerang,152.0,73.0,7.0,2.0,2373815.07
8467,Depok,180.0,67.0,6.0,1.0,2426677.0
8468,Jakarta,90.0,76.0,3.0,3.0,1733027.69
8469,,100.0,88.0,6.0,2.0,2192744.34
8470,Jakarta,64.0,52.0,6.0,2.0,1612298.35
8471,Jakarta,57.0,45.0,4.0,1.0,1210250.68
8472,Depok,87.0,70.0,2.0,1.0,1595634.0
8473,Tangerang,163.0,151.0,4.0,1.0,2852605.8
8474,Jakarta,132.0,120.0,8.0,2.0,2842034.96
8475,Jakarta,105.0,93.0,2.0,1.0,1792663.1400000001
8476,Tangerang,152.0,103.0,8.0,3.0,2894346.18
8477,Depok,187.0,175.0,2.0,1.0,3201534.0
8478,Jakarta,151.0,52.0,5.0,1.0,1938485.93
8479,Tangerang,127.0,115.0,4.0,1.0,2315908.98
8480,Tangerang,132.0,55.0,9.0,3.0,2397077.1
8481,Depok,79.0,68.0,9.0,1.0,2232830.0
8482,Tangerang,54.0,42.0,8.0,1.0,1642318.92
8483,Depok,168.0,164.0,3.0,2.0,3152271.0
8484,Tangerang,80.0,68.0,7.0,2.0,1992769.02
8485,Jakarta,72.0,60.0,9.0,1.0,1993625.87
8486,Depok,97.0,85.0,9.0,2.0,2580191.0
8487,Tangerang,158.0,96.0,6.0,1.0,2551373.55
8488,Jakarta,89.0,77.0,5.0,1.0,1826258.77
8489,Tangerang,55.0,43.0,8.0,3.0,1789096.32
8490,Jakarta,87.0,75.0,3.0,1.0,1650834.9
8491,Depok,149.0,137.0,7.0,2.0,3152062.0
8492,Jakarta,76.0,64.0,7.0,2.0,1879512.03
8493,Tangerang,118.0,106.0,4.0,2.0,11404730.700000001
8494,Jakarta,106.0,94.0,2.0,2.0,9057674.95
8495,Jakarta,66.0,54.0,8.0,1.0,1761816.73
8496,Depok,120.0,66.0,4.0,3.0,2021004.0
8497,Jakarta,96.0,83.0,7.0,3.0,2224501.77
8498,Jakarta,128.0,69.0,4.0,1.0,1893502.55
8499,Tangerang,159.0,92.0,5.0,2.0,2439515.43
8500,Tangerang,62.0,59.0,8.0,3.0,1987281.45
8501,Depok,188.0,143.0,3.0,3.0,27199350.0
8502,Depok,173.0,164.0,7.0,1.0,3478226.0
8503,Depok,158.0,146.0,8.0,2.0,3429680.0
8504,Tangerang,139.0,127.0,9.0,3.0,3174756.75
8505,Jakarta,135.0,123.0,5.0,1.0,2566856.42
8506,Depok,141.0,129.0,3.0,3.0,2722994.0
8507,Tangerang,73.0,61.0,9.0,3.0,2164662.72
8508,Tangerang,122.0,110.0,5.0,2.0,2417020.65
8509,Depok,53.0,52.0,6.0,2.0,1749950.0
8510,Tangerang,162.0,95.0,2.0,,2215614.06
8511,Jakarta,95.0,75.0,9.0,2.0,2301893.02
8512,Tangerang,67.0,55.0,9.0,3.0,2066559.66
8513,Tangerang,92.0,57.0,2.0,3.0,1473013.08
8514,Jakarta,142.0,104.0,2.0,3.0,2192799.89
8515,Depok,152.0,140.0,6.0,1.0,3029988.0
8516,Tangerang,173.0,161.0,7.0,2.0,3433081.41
8517,Jakarta,59.0,47.0,7.0,2.0,1675295.08
8518,Depok,122.0,110.0,6.0,3.0,2756681.0
8519,Jakarta,80.0,68.0,2.0,2.0,1467216.9
8520,Tangerang,109.0,97.0,2.0,3.0,1984857.93
8521,Jakarta,180.0,94.0,3.0,2.0,2278033.79
8522,Depok,167.0,99.0,3.0,2.0,2510902.0
8523,Depok,63.0,51.0,9.0,3.0,2140713.0
8524,Depok,192.0,144.0,4.0,2.0,3110802.0
8525,Jakarta,51.0,39.0,9.0,3.0,1719801.74
8526,Jakarta,73.0,61.0,8.0,1.0,1860041.25
8527,Depok,113.0,111.0,8.0,3.0,2919111.0
8528,Depok,149.0,137.0,8.0,2.0,3257339.0
8529,Depok,163.0,123.0,5.0,1.0,22962592.0
8530,Tangerang,73.0,61.0,3.0,1.0,1424361.51
8531,Tangerang,140.0,128.0,3.0,3.0,2564964.27
8532,Tangerang,75.0,63.0,3.0,1.0,1486505.79
8533,Depok,114.0,64.0,3.0,3.0,1935732.0
8534,Tangerang,169.0,63.0,9.0,2.0,2605231.53
8535,Depok,53.0,41.0,6.0,3.0,1721663.0
8536,Jakarta,50.0,38.0,4.0,1.0,1158304.36
8537,Depok,99.0,58.0,3.0,3.0,1785433.0
8538,Depok,159.0,69.0,7.0,3.0,2624398.0
8539,Tangerang,188.0,128.0,5.0,2.0,2944328.31
8540,Jakarta,123.0,106.0,8.0,3.0,2682146.91
8541,Jakarta,111.0,99.0,3.0,2.0,2053898.6300000001
8542,Jakarta,130.0,118.0,6.0,1.0,2564523.32
8543,Tangerang,105.0,93.0,7.0,1.0,2296190.16
8544,Tangerang,160.0,148.0,8.0,3.0,3335314.95
8545,Tangerang,70.0,58.0,2.0,3.0,1452276.54
8546,Tangerang,190.0,68.0,9.0,1.0,2679284.52
8547,Tangerang,58.0,46.0,2.0,1.0,1125207.27
8548,Depok,188.0,60.0,8.0,1.0,2592214.0
8549,Jakarta,119.0,100.0,4.0,3.0,2197732.73
8550,Tangerang,178.0,175.0,2.0,1.0,2984485.68
8551,Jakarta,167.0,129.0,3.0,3.0,2656604.0100000002
8552,Tangerang,105.0,103.0,8.0,1.0,2496404.79
8553,Depok,80.0,66.0,6.0,1.0,1910732.0
8554,Jakarta,86.0,73.0,4.0,3.0,1775269.93
8555,Tangerang,140.0,128.0,7.0,2.0,2873521.53
8556,Depok,163.0,97.0,3.0,3.0,2520809.0
8557,Depok,177.0,133.0,2.0,2.0,2770671.0
8558,Jakarta,171.0,56.0,5.0,3.0,2088128.54
8559,Tangerang,118.0,106.0,9.0,2.0,2751692.13
8560,Depok,85.0,60.0,3.0,2.0,1655689.0
8561,Depok,81.0,61.0,5.0,2.0,1837607.0
8562,Depok,113.0,101.0,7.0,3.0,2670265.0
8563,Jakarta,97.0,85.0,5.0,3.0,2016540.75
8564,Jakarta,130.0,118.0,7.0,3.0,2775439.6
8565,Tangerang,198.0,177.0,4.0,2.0,3364961.4899999998
8566,Tangerang,109.0,97.0,6.0,2.0,2343900.2399999998
8567,Jakarta,190.0,103.0,2.0,3.0,2369933.69
8568,Jakarta,50.0,38.0,9.0,3.0,1748037.3
8569,Jakarta,114.0,102.0,2.0,1.0,1955482.21
8570,Depok,82.0,70.0,9.0,1.0,2271678.0
8571,Jakarta,87.0,75.0,3.0,1.0,1622299.37
8572,Tangerang,74.0,62.0,8.0,1.0,1980763.29
8573,Depok,108.0,79.0,2.0,1.0,1865634.0
8574,Jakarta,150.0,73.0,4.0,3.0,2096455.99
8575,Tangerang,176.0,164.0,2.0,2.0,2905651.98
8576,Jakarta,90.0,78.0,3.0,2.0,1674972.8900000001
8577,Tangerang,106.0,94.0,2.0,3.0,1984284.72
8578,Depok,97.0,85.0,6.0,3.0,2332971.0
8579,Depok,121.0,109.0,7.0,3.0,2774421.0
8580,Tangerang,105.0,63.0,5.0,1.0,1874305.6199999999
8581,Tangerang,114.0,97.0,5.0,1.0,2175001.29
8582,Depok,61.0,49.0,7.0,1.0,1764235.0
8583,Depok,118.0,99.0,5.0,3.0,2529701.0
8584,Tangerang,183.0,171.0,6.0,3.0,3515186.07
8585,Tangerang,138.0,76.0,4.0,2.0,2081369.07
8586,Jakarta,74.0,62.0,3.0,3.0,1522136.66
8587,Jakarta,50.0,38.0,6.0,1.0,1293581.74
8588,Depok,180.0,168.0,3.0,2.0,3231613.0
8589,Depok,98.0,86.0,4.0,3.0,2107985.0
8590,Jakarta,196.0,129.0,6.0,2.0,3008090.07
8591,Jakarta,109.0,97.0,2.0,2.0,1906756.78
8592,Depok,51.0,39.0,8.0,3.0,1858196.0
8593,Depok,122.0,57.0,4.0,1.0,1860119.0
8594,Tangerang,194.0,51.0,5.0,1.0,2194995.33
8595,Tangerang,159.0,147.0,6.0,2.0,3090589.92
8596,Depok,110.0,98.0,4.0,3.0,2363269.0
8597,Jakarta,66.0,54.0,4.0,3.0,1486615.97
8598,Tangerang,98.0,86.0,6.0,1.0,2138981.13
8599,Depok,125.0,52.0,5.0,3.0,2041278.0
8600,Jakarta,197.0,185.0,7.0,3.0,3741273.31
8601,Jakarta,180.0,51.0,5.0,2.0,2096923.62
8602,Depok,92.0,80.0,4.0,3.0,2040028.0
8603,Tangerang,106.0,98.0,3.0,3.0,2070231.57
8604,Tangerang,99.0,87.0,7.0,3.0,2337778.08
8605,Depok,86.0,74.0,9.0,1.0,2365578.0
8606,Jakarta,95.0,78.0,7.0,1.0,2049264.75
8607,Tangerang,64.0,52.0,4.0,2.0,1483993.17
8608,Depok,,123.0,6.0,1.0,2817334.0
8609,Tangerang,188.0,154.0,6.0,1.0,3224945.79
8610,Depok,197.0,185.0,6.0,1.0,3764795.0
8611,Tangerang,73.0,55.0,5.0,1.0,1559856.8699999999
8612,Tangerang,174.0,111.0,,2.0,2413204.2
8613,Tangerang,167.0,80.0,6.0,3.0,2479396.59
8614,Depok,129.0,117.0,6.0,3.0,2836403.0
8615,Depok,143.0,61.0,7.0,3.0,2433311.0
8616,Jakarta,114.0,61.0,3.0,2.0,1651438.8800000001
8617,Tangerang,137.0,125.0,3.0,1.0,2454853.5
8618,Tangerang,137.0,74.0,4.0,2.0,2092983.75
8619,Depok,194.0,182.0,4.0,2.0,3566559.0
8620,Tangerang,175.0,140.0,4.0,2.0,2933297.73
8621,Depok,138.0,137.0,6.0,3.0,3104039.0
8622,Jakarta,110.0,98.0,3.0,1.0,1974294.47
8623,Tangerang,64.0,52.0,4.0,3.0,1507280.94
8624,Depok,143.0,94.0,9.0,2.0,2922542.0
8625,Depok,100.0,88.0,3.0,2.0,1989033.0
8626,Tangerang,76.0,64.0,6.0,3.0,1912753.26
8627,Jakarta,123.0,117.0,7.0,3.0,2696670.71
8628,Depok,110.0,98.0,6.0,3.0,2495064.0
8629,Tangerang,80.0,67.0,4.0,1.0,1667857.95
8630,Jakarta,61.0,49.0,6.0,3.0,1658864.4
8631,Depok,95.0,83.0,6.0,1.0,2210935.0
8632,Jakarta,81.0,69.0,9.0,1.0,2160401.11
8633,Depok,110.0,76.0,3.0,3.0,2021105.0
8634,Tangerang,95.0,83.0,2.0,2.0,1755995.67
8635,Tangerang,134.0,122.0,9.0,2.0,2983652.1
8636,Tangerang,129.0,103.0,5.0,1.0,2343353.76
8637,Jakarta,184.0,136.0,9.0,1.0,3307993.41
8638,Jakarta,53.0,41.0,4.0,1.0,1155330.92
8639,Tangerang,101.0,89.0,8.0,2.0,2405191.14
8640,Depok,161.0,103.0,2.0,1.0,2315084.0
8641,Jakarta,85.0,73.0,7.0,1.0,1935689.24
8642,Jakarta,103.0,91.0,8.0,2.0,2430364.0100000002
8643,Depok,168.0,156.0,4.0,3.0,3152593.0
8644,Depok,176.0,123.0,2.0,2.0,2643466.0
8645,Tangerang,66.0,54.0,6.0,3.0,1775172.96
8646,Jakarta,124.0,86.0,4.0,3.0,2106458.02
8647,Depok,154.0,116.0,2.0,1.0,2438288.0
8648,Depok,199.0,160.0,5.0,1.0,3435248.0
8649,Tangerang,166.0,154.0,6.0,3.0,3189012.75
8650,Tangerang,92.0,80.0,9.0,1.0,2364828.84
8651,Jakarta,161.0,96.0,4.0,3.0,2400830.6
8652,Depok,164.0,152.0,7.0,1.0,3357764.0
8653,Tangerang,76.0,62.0,9.0,2.0,2089541.52
8654,Jakarta,86.0,74.0,7.0,3.0,2045197.48
8655,Tangerang,95.0,83.0,4.0,3.0,1966829.04
8656,Jakarta,162.0,150.0,2.0,1.0,2605987.86
8657,Depok,84.0,72.0,9.0,2.0,2408635.0
8658,Tangerang,181.0,175.0,9.0,1.0,3760857.54
8659,Jakarta,129.0,117.0,4.0,2.0,2384535.2600000002
8660,Jakarta,129.0,98.0,8.0,1.0,2517851.22
8661,Depok,170.0,158.0,6.0,3.0,3438912.0
8662,Tangerang,196.0,127.0,3.0,2.0,2782507.86
8663,Jakarta,171.0,159.0,9.0,2.0,3511333.68
8664,Jakarta,130.0,118.0,7.0,1.0,2612847.78
8665,Jakarta,199.0,154.0,9.0,2.0,3582568.98
8666,Jakarta,168.0,156.0,9.0,1.0,3417146.13
8667,Tangerang,107.0,80.0,2.0,2.0,1780256.6099999999
8668,Tangerang,112.0,100.0,5.0,1.0,2228631.57
8669,Jakarta,149.0,86.0,9.0,1.0,2631038.89
8670,Tangerang,115.0,73.0,4.0,1.0,1918924.92
8671,Tangerang,194.0,93.0,6.0,3.0,2778253.83
8672,Depok,134.0,132.0,4.0,2.0,2749285.0
8673,Depok,186.0,90.0,5.0,3.0,2694240.0
8674,Jakarta,193.0,91.0,6.0,3.0,2669269.41
8675,Depok,172.0,157.0,5.0,3.0,3356998.0
8676,Tangerang,51.0,39.0,6.0,3.0,1499042.16
8677,Jakarta,155.0,97.0,3.0,2.0,2202881.71
8678,Depok,157.0,145.0,7.0,2.0,3261029.0
8679,Jakarta,121.0,109.0,6.0,3.0,2493356.7
8680,Jakarta,175.0,53.0,5.0,2.0,2032613.8900000001
8681,Depok,106.0,94.0,2.0,2.0,2053092.0
8682,Tangerang,130.0,109.0,9.0,1.0,2777709.33
8683,Tangerang,190.0,163.0,7.0,2.0,3511774.53
8684,Depok,68.0,54.0,9.0,3.0,2155356.0
8685,Depok,56.0,44.0,8.0,2.0,1843871.0
8686,Depok,186.0,55.0,3.0,3.0,2212948.0
8687,Depok,103.0,63.0,4.0,2.0,1893164.0
8688,Jakarta,153.0,141.0,3.0,3.0,2705084.0100000002
8689,Tangerang,135.0,123.0,3.0,2.0,2450169.81
8690,Tangerang,131.0,111.0,4.0,2.0,2348726.4899999998
8691,Depok,110.0,76.0,6.0,2.0,2252028.0
8692,Tangerang,136.0,103.0,9.0,3.0,2920891.05
8693,Tangerang,51.0,39.0,3.0,1.0,1141644.24
8694,Tangerang,80.0,61.0,9.0,3.0,2193089.58
8695,Depok,82.0,70.0,7.0,2.0,2173529.0
8696,Depok,129.0,123.0,9.0,3.0,3161256.0
8697,Tangerang,60.0,48.0,3.0,2.0,1360734.21
8698,Depok,177.0,75.0,2.0,2.0,2138212.0
8699,Tangerang,184.0,172.0,7.0,1.0,3520887.48
8700,Depok,177.0,94.0,2.0,2.0,2350146.0
8701,Tangerang,80.0,68.0,7.0,2.0,1987301.25
8702,Depok,175.0,163.0,5.0,2.0,3356246.0
8703,Tangerang,96.0,84.0,4.0,1.0,1862615.7
8704,Depok,156.0,152.0,7.0,3.0,3445853.0
8705,Depok,68.0,56.0,7.0,1.0,1928295.0
8706,Tangerang,130.0,118.0,6.0,3.0,2691621.9
8707,Jakarta,172.0,165.0,9.0,2.0,3587095.8
8708,Tangerang,183.0,63.0,6.0,3.0,2400104.52
8709,Tangerang,156.0,66.0,9.0,3.0,2643538.59
8710,Jakarta,98.0,62.0,5.0,3.0,1869390.82
8711,Depok,122.0,110.0,6.0,3.0,2699499.0
8712,Jakarta,99.0,87.0,8.0,2.0,2318683.2600000002
8713,Tangerang,130.0,82.0,9.0,1.0,2571104.25
8714,Jakarta,144.0,78.0,8.0,3.0,2534047.58
8715,Depok,61.0,49.0,6.0,2.0,1698698.0
8716,Tangerang,72.0,60.0,8.0,2.0,1973039.31
8717,Tangerang,103.0,73.0,9.0,2.0,2325744.63
8718,Depok,167.0,155.0,2.0,2.0,2966870.0
8719,Depok,108.0,96.0,8.0,3.0,2669553.0
8720,Tangerang,52.0,40.0,6.0,1.0,1398735.36
8721,Depok,107.0,102.0,6.0,2.0,2494128.0
8722,Jakarta,106.0,94.0,8.0,1.0,2358679.2600000002
8723,Jakarta,194.0,147.0,9.0,1.0,3429366.12
8724,Jakarta,139.0,127.0,5.0,1.0,2597545.27
8725,Jakarta,104.0,92.0,5.0,2.0,2069842.49
8726,Depok,94.0,82.0,9.0,2.0,2541461.0
8727,Jakarta,50.0,38.0,3.0,2.0,1139689.05
8728,Jakarta,70.0,58.0,6.0,1.0,1629275.44
8729,Tangerang,70.0,58.0,6.0,2.0,1785893.67
8730,Depok,101.0,67.0,7.0,2.0,2252452.0
8731,Depok,131.0,119.0,6.0,1.0,2710372.0
8732,Depok,116.0,104.0,2.0,2.0,2182586.0
8733,Tangerang,162.0,107.0,8.0,3.0,2936766.69
8734,Tangerang,93.0,81.0,7.0,3.0,2265300.18
8735,Depok,59.0,47.0,6.0,3.0,1737678.0
8736,Jakarta,113.0,101.0,2.0,3.0,1978416.28
8737,Tangerang,118.0,114.0,3.0,1.0,2220918.48
8738,Tangerang,117.0,82.0,7.0,2.0,2341515.33
8739,Tangerang,77.0,65.0,8.0,3.0,2118347.55
8740,Depok,165.0,53.0,8.0,3.0,2526947.0
8741,Jakarta,100.0,88.0,9.0,2.0,2475166.6
8742,Tangerang,53.0,41.0,9.0,1.0,1749180.51
8743,Tangerang,128.0,116.0,4.0,3.0,2520002.43
8744,Depok,66.0,54.0,6.0,2.0,1853482.0
8745,Jakarta,157.0,145.0,7.0,2.0,3085124.79
8746,Tangerang,123.0,55.0,8.0,3.0,2224191.42
8747,Depok,72.0,60.0,5.0,3.0,1909114.0
8748,Depok,67.0,55.0,7.0,2.0,1894250.0
8749,Tangerang,178.0,169.0,5.0,2.0,3337658.28
8750,Depok,84.0,72.0,6.0,3.0,2120163.0
8751,Depok,113.0,101.0,2.0,3.0,2152122.0
8752,Tangerang,108.0,96.0,5.0,3.0,2284776.45
8753,Depok,50.0,38.0,7.0,3.0,1755574.0
8754,Jakarta,180.0,73.0,9.0,1.0,2676447.48
8755,Jakarta,116.0,86.0,7.0,2.0,2266841.98
8756,Tangerang,86.0,74.0,8.0,3.0,2225753.64
8757,Jakarta,78.0,66.0,9.0,2.0,2124362.29
8758,Jakarta,138.0,126.0,5.0,3.0,2626663.57
8759,Tangerang,149.0,112.0,3.0,1.0,2346783.12
8760,Depok,171.0,78.0,8.0,2.0,2798711.0
8761,Jakarta,139.0,127.0,3.0,1.0,2437489.56
8762,Depok,181.0,158.0,3.0,2.0,3139262.0
8763,Tangerang,63.0,51.0,5.0,1.0,1505196.0
8764,Jakarta,199.0,59.0,5.0,3.0,2275016.92
8765,Tangerang,180.0,84.0,7.0,3.0,2696516.46
8766,Depok,134.0,104.0,6.0,1.0,2647946.0
8767,Tangerang,70.0,58.0,6.0,3.0,1818827.01
8768,Jakarta,75.0,63.0,2.0,1.0,1342227.3800000001
8769,Tangerang,90.0,61.0,9.0,1.0,2186988.21
8770,Tangerang,171.0,53.0,5.0,2.0,2073164.94
8771,Tangerang,87.0,75.0,8.0,1.0,2202115.41
8772,Depok,137.0,125.0,9.0,2.0,19009638.0
8773,Depok,60.0,48.0,8.0,1.0,1856433.0
8774,Depok,78.0,66.0,9.0,2.0,2346267.0
8775,Depok,109.0,97.0,6.0,2.0,2501108.0
8776,Jakarta,110.0,98.0,6.0,3.0,2346428.97
8777,Depok,196.0,154.0,3.0,2.0,3131105.0
8778,Depok,71.0,59.0,3.0,2.0,1629921.0
8779,Jakarta,127.0,115.0,8.0,1.0,2693408.41
8780,Depok,162.0,150.0,8.0,2.0,3459412.0
8781,Tangerang,172.0,77.0,3.0,3.0,2215672.47
8782,Depok,191.0,65.0,4.0,1.0,2256951.0
8783,Jakarta,93.0,70.0,9.0,2.0,2189043.7
8784,Tangerang,193.0,126.0,6.0,1.0,2992837.32
8785,Jakarta,146.0,91.0,3.0,1.0,2051357.47
8786,Tangerang,126.0,103.0,3.0,1.0,2111538.33
8787,Tangerang,189.0,81.0,5.0,1.0,2457295.83
8788,Tangerang,104.0,92.0,8.0,1.0,2458571.94
8789,Jakarta,100.0,87.0,7.0,2.0,2260652.7
8790,Tangerang,151.0,139.0,3.0,1.0,2636164.08
8791,Tangerang,78.0,66.0,5.0,1.0,1732721.76
8792,Tangerang,118.0,106.0,2.0,3.0,2133543.06
8793,Tangerang,129.0,126.0,3.0,3.0,2440846.98
8794,Tangerang,80.0,68.0,7.0,1.0,1959338.7
8795,Depok,161.0,102.0,5.0,2.0,2661045.0
8796,Jakarta,95.0,83.0,7.0,3.0,2246750.05
8797,Tangerang,146.0,52.0,3.0,3.0,1848353.76
8798,Tangerang,101.0,89.0,2.0,1.0,1753521.66
8799,Tangerang,187.0,89.0,3.0,2.0,2344346.73
8800,Tangerang,123.0,117.0,5.0,2.0,2470848.93
8801,Tangerang,90.0,78.0,2.0,3.0,1706737.23
8802,Depok,126.0,114.0,2.0,3.0,2407130.0
8803,Depok,180.0,91.0,2.0,3.0,2424840.0
8804,Tangerang,163.0,143.0,4.0,3.0,2946817.17
8805,Tangerang,101.0,89.0,5.0,3.0,2133240.12
8806,Tangerang,136.0,124.0,4.0,1.0,2461881.51
8807,Jakarta,158.0,146.0,7.0,1.0,3073925.91
8808,Jakarta,,51.0,2.0,1.0,1746729.35
8809,Depok,118.0,106.0,4.0,3.0,2433551.0
8810,Depok,169.0,108.0,3.0,1.0,2566144.0
8811,Jakarta,116.0,104.0,4.0,3.0,2198930.59
8812,Tangerang,110.0,65.0,6.0,2.0,2024677.71
8813,Depok,120.0,108.0,7.0,2.0,2729389.0
8814,Tangerang,79.0,65.0,2.0,1.0,1457884.89
8815,Tangerang,195.0,157.0,2.0,2.0,2958065.55
8816,Depok,145.0,72.0,8.0,2.0,2546462.0
8817,Jakarta,105.0,91.0,9.0,2.0,2523202.2
8818,Jakarta,102.0,86.0,7.0,1.0,2237869.12
8819,Jakarta,56.0,44.0,7.0,2.0,1601197.44
8820,Tangerang,146.0,134.0,5.0,1.0,2787169.77
8821,Tangerang,162.0,150.0,3.0,3.0,2889032.85
8822,Tangerang,174.0,162.0,8.0,3.0,3513918.87
8823,Jakarta,181.0,55.0,7.0,1.0,2323350.47
8824,Tangerang,170.0,81.0,8.0,1.0,2601769.5
8825,Depok,87.0,75.0,7.0,2.0,2196628.0
8826,Tangerang,171.0,87.0,8.0,3.0,2785923.36
8827,Depok,75.0,63.0,5.0,2.0,1839424.0
8828,Jakarta,178.0,86.0,7.0,3.0,2660237.99
8829,Tangerang,53.0,41.0,4.0,2.0,1293184.53
8830,Tangerang,88.0,76.0,6.0,2.0,2045682.54
8831,Jakarta,103.0,91.0,6.0,3.0,2262996.91
8832,Tangerang,82.0,70.0,6.0,2.0,1910607.93
8833,Depok,69.0,56.0,7.0,3.0,1978943.0
8834,Jakarta,65.0,53.0,8.0,1.0,1741286.46
8835,Depok,198.0,134.0,6.0,2.0,3298815.0
8836,Jakarta,176.0,55.0,3.0,3.0,1900348.33
8837,Depok,136.0,124.0,4.0,3.0,2687046.0
8838,Depok,131.0,119.0,6.0,2.0,2830765.0
8839,Depok,111.0,52.0,2.0,3.0,1720786.0
8840,Tangerang,80.0,68.0,7.0,2.0,2007128.97
8841,Tangerang,91.0,79.0,4.0,2.0,1878203.25
8842,Tangerang,61.0,49.0,3.0,1.0,1294664.58
8843,Tangerang,114.0,102.0,6.0,1.0,2373512.13
8844,Tangerang,122.0,72.0,3.0,1.0,1786248.09
8845,Depok,180.0,52.0,7.0,2.0,2498052.0
8846,Tangerang,164.0,152.0,6.0,2.0,3188948.4
8847,Depok,186.0,116.0,2.0,3.0,2679377.0
8848,Jakarta,155.0,120.0,4.0,1.0,2451274.04
8849,Depok,65.0,53.0,8.0,1.0,1949729.0
8850,Tangerang,127.0,116.0,2.0,3.0,2292810.3
8851,Jakarta,174.0,104.0,6.0,1.0,2622984.14
8852,Tangerang,180.0,168.0,5.0,1.0,3238598.88
8853,Jakarta,190.0,80.0,9.0,1.0,2778637.2600000002
8854,Depok,179.0,115.0,4.0,3.0,2853477.0
8855,Jakarta,161.0,150.0,3.0,1.0,2686156.61
8856,Tangerang,176.0,113.0,6.0,2.0,16892356.14
8857,Jakarta,70.0,58.0,2.0,1.0,7556401.86
8858,Depok,196.0,166.0,7.0,2.0,3698892.0
8859,Jakarta,138.0,115.0,8.0,1.0,2768088.82
8860,Depok,96.0,84.0,5.0,2.0,2120052.0
8861,Jakarta,199.0,71.0,8.0,1.0,2600280.35
8862,Depok,134.0,122.0,7.0,2.0,2945016.0
8863,Depok,177.0,132.0,6.0,2.0,3168838.0
8864,Depok,121.0,95.0,9.0,1.0,2792590.0
8865,Depok,91.0,79.0,3.0,3.0,1930554.0
8866,Tangerang,58.0,46.0,2.0,1.0,1103528.25
8867,Depok,74.0,62.0,4.0,3.0,1773912.0
8868,Tangerang,51.0,50.0,5.0,3.0,1492040.88
8869,Depok,68.0,56.0,6.0,3.0,1863751.0
8870,Jakarta,69.0,57.0,6.0,3.0,1715043.6300000001
8871,Jakarta,119.0,107.0,6.0,3.0,2466990.65
