,Brand,Engine Size,Horsepower,Mileage,Price
8186,Toyota,4,271,19126,96329.4
8187,Honda,4,347,66493,112596.7
8188,BMW,2,176,143651,397885.68
8189,BMW,3,342,184088,109099.43999999999
8190,BMW,3,295,74657,115479.96
8191,BMW,5,218,54783,121718.04
8192,BMW,5,283,115843,128422.43999999999
8193,Honda,1,114,156888,22822.199999999997
8194,Toyota,1,113,164644,16590.6
8195,BMW,1,326,183593,83315.64
8196,Honda,1,263,107780,59106.0
8197,BMW,3,362,112104,125867.52
8198,Toyota,4,221,78519,77629.1
8199,BMW,3,196,137850,81081.59999999999
8200,BMW,3,309,108522,110720.16
8201,BMW,5,310,81538,137544.24
8202,Toyota,3,120,125382,41860.8
8203,Honda,1,105,45546,34170.4
8204,BMW,5,189,36486,117616.07999999999
8205,Honda,1,133,62591,36364.9
8206,Toyota,5,387,81867,119864.3
8207,BMW,5,369,5585,160872.6
8208,BMW,2,179,162916,63712.08
8209,Toyota,5,285,5332,109664.8
8210,Toyota,2,281,177800,63098.0
8211,BMW,4,130,135814,79468.32
8212,Toyota,1,179,52805,42629.5
8213,BMW,3,226,192898,84074.64
8214,Honda,4,344,133612,103764.8
8215,BMW,3,306,23665,121447.79999999999
8216,Toyota,1,168,74118,36800.2
8217,BMW,3,210,113751,89607.48
8218,Toyota,5,152,177183,62942.7
8219,Honda,4,210,36536,86524.4
8220,Toyota,2,132,41057,43809.3
8221,Honda,3,286,61562,88339.8
8222,Honda,4,171,31904,80855.6
8223,BMW,2,304,147109,96068.52
8224,Honda,1,148,1852,47123.8
8225,Toyota,1,240,3581,61928.9
8226,Toyota,4,325,167783,91438.7
8227,BMW,2,108,199065,42759.0
8228,Honda,4,151,68447,71864.3
8229,Toyota,4,297,135769,87257.1
8230,BMW,2,352,195551,100814.27999999998
8231,Honda,5,385,63660,127713.0
8232,Honda,3,111,92939,51341.1
8233,Honda,3,328,170230,87492.0
8234,Honda,3,249,81524,81105.6
8235,Toyota,4,206,53888,77735.2
8236,Toyota,3,236,83298,72966.2
8237,Honda,4,171,24026,77897.4
8238,BMW,4,213,54230,107745.59999999999
8239,Toyota,2,236,58876,63909.4
8240,Toyota,1,393,117464,79643.6
8241,Toyota,2,100,31234,37080.6
8242,BMW,5,339,17523,153416.03999999998
8243,Honda,3,221,181884,495228.8
8244,Honda,2,341,40493,90478.7
8245,BMW,2,251,178510,78904.8
8246,Toyota,2,340,19775,90203.5
8247,Honda,5,286,40091,111954.9
8248,Honda,5,259,36930,103461.0
8249,BMW,3,354,68024,126112.32
8250,Toyota,1,256,189521,46453.899999999994
8251,Honda,3,225,23088,79029.2
8252,Toyota,1,168,178651,27429.899999999998
8253,BMW,1,280,14655,93925.8
8254,BMW,5,303,99960,132768.0
8255,BMW,5,309,40709,143449.32
8256,BMW,2,171,112283,65034.84
8257,BMW,3,268,132600,97194.0
8258,Toyota,1,378,151550,75053.0
8259,Honda,1,252,146,68263.4
8260,Toyota,1,331,45760,74932.0
8261,Honda,2,279,89028,72638.2
8262,BMW,5,286,104545,128988.59999999999
8263,BMW,5,155,140390,92359.2
8264,Honda,2,324,196969,72151.1
8265,BMW,3,227,198540,79639.2
8266,BMW,3,384,92130,133156.8
8267,Toyota,2,175,148346,216127.0
8268,Toyota,5,302,72972,107791.8
8269,Honda,3,275,58573,85630.7
8270,Honda,1,146,137568,32667.199999999997
8271,BMW,1,155,20339,64138.92
8272,BMW,5,240,164160,112588.8
8273,Honda,2,397,156439,92415.1
8274,BMW,2,149,183515,54135.0
8275,Toyota,3,199,33052,66819.8
8276,Honda,5,155,39988,83951.2
8277,Honda,5,187,166083,77382.7
8278,Honda,3,294,65689,92035.1
8279,Honda,5,313,134010,106732.0
8280,BMW,5,127,171328,87756.23999999999
8281,Honda,3,161,35157,65962.3
8282,Toyota,5,103,161520,58609.0
8283,BMW,3,297,172148,101544.23999999999
8284,BMW,4,166,188523,79656.84
8285,BMW,2,115,83859,56665.32
8286,Honda,2,368,61578,93935.2
8287,BMW,5,160,171169,91567.32
8288,Toyota,1,108,178941,15671.899999999998
8289,Toyota,1,271,115212,56979.8
8290,Toyota,2,305,158076,69890.4
8291,Honda,1,335,121757,73852.3
8292,BMW,3,176,23775,88894.2
8293,Toyota,3,281,85428,79364.2
8294,Honda,4,393,35126,123138.4
8295,BMW,1,211,190216,54018.47999999999
8296,BMW,2,176,16107,78071.16
8297,Toyota,4,210,141973,69302.7
8298,BMW,5,283,161261,126071.87999999999
8299,Honda,3,133,86880,54232.0
8300,Toyota,2,149,112535,39272.5
8301,BMW,2,102,4696,61930.08
8302,Honda,1,232,46461,61443.9
8303,Toyota,2,264,92282,63766.8
8304,Honda,5,329,181894,102796.6
8305,Honda,1,348,107406,75981.4
8306,Toyota,1,183,130341,38188.9
8307,Toyota,4,151,43471,67612.9
8308,BMW,1,330,124379,89922.12000000001
8309,Honda,4,181,174336,64948.399999999994
8310,Honda,5,343,40604,123870.6
8311,BMW,2,229,61861,85335.48
8312,Toyota,5,202,52033,88548.7
8313,Toyota,1,260,149678,50190.2
8314,BMW,2,393,157818,115863.84
8315,BMW,2,371,23074,128200.32
8316,Honda,3,105,51223,53738.7
8317,Toyota,5,128,132278,67286.2
8318,Toyota,4,391,140852,105033.8
8319,Honda,5,392,186223,577058.5
8320,BMW,5,300,137423,131889.24
8321,Toyota,2,283,33418,77857.2
8322,Honda,5,363,139384,117556.6
8323,Honda,5,281,67406,109317.4
8324,BMW,5,109,108775,89260.2
8325,Honda,3,340,174832,87428.8
8326,Toyota,2,334,146352,74818.8
8327,Honda,4,180,38596,79516.4
8328,Honda,1,367,105642,82227.8
8329,Honda,2,185,75178,54945.2
8330,Toyota,3,345,37519,95891.1
8331,BMW,4,373,130988,137043.84
8332,BMW,1,365,124745,96838.2
8333,Honda,2,117,133539,38136.1
8334,Honda,1,351,123378,77465.2
8335,Honda,3,108,101780,49031.0
8336,Toyota,5,328,2423,116171.7
8337,Honda,1,383,142085,81692.5
8338,Honda,2,141,133896,43003.4
8339,Toyota,3,314,178440,79222.0
8340,Honda,3,269,91450,80904.0
8341,BMW,3,365,64165,128884.2
8342,Toyota,5,259,5052,104256.8
8343,Toyota,5,340,50808,113551.2
8344,BMW,2,132,81713,61564.439999999995
8345,BMW,3,239,85209,99397.32
8346,BMW,4,131,120331,81514.68
8347,BMW,3,346,101542,120314.16
8348,BMW,2,257,67262,91708.56
8349,BMW,3,247,173548,89604.23999999999
8350,BMW,3,381,39015,135454.19999999998
8351,BMW,4,271,29938,123575.04
8352,BMW,2,185,188805,61951.799999999996
8353,Toyota,3,228,67765,70383.5
8354,Honda,5,221,140296,87402.4
8355,BMW,1,218,116253,66748.43999999999
8356,Toyota,4,269,19957,93150.3
8357,BMW,4,114,6129,91184.52
8358,Honda,2,271,29657,77037.3
8359,Honda,5,328,57535,119400.5
8360,Honda,5,335,103710,114337.0
8361,BMW,5,200,51968,118965.84
8362,BMW,2,273,70838,660124.08
8363,Toyota,2,311,104942,73449.8
8364,Honda,2,377,98290,94993.0
8365,BMW,3,240,178564,86652.72
8366,Toyota,3,230,187208,60679.2
8367,Honda,4,358,163083,102849.7
8368,Toyota,4,301,75123,92866.7
8369,Toyota,1,208,65764,49558.6
8370,BMW,1,144,68446,56140.08
8371,BMW,4,120,125288,76539.84
8372,Toyota,1,312,85417,66440.3
8373,BMW,3,160,88541,77170.68
8374,Toyota,4,274,184807,79342.3
8375,Honda,2,313,9946,91079.4
8376,BMW,5,262,4944,139788.72
8377,BMW,2,283,74132,96682.56
8378,BMW,1,188,2639,74002.92
8379,Honda,2,266,125259,550104.8
8380,BMW,4,148,48051,90205.07999999999
8381,Toyota,4,328,83915,100385.5
8382,Honda,1,248,187020,47262.0
8383,Honda,4,332,106551,103561.9
8384,Honda,2,375,67684,97404.6
8385,BMW,5,114,49982,96062.16
8386,Toyota,1,293,169312,55687.8
8387,Toyota,5,365,167691,109172.9
8388,BMW,3,336,189299,111099.72
8389,BMW,5,304,1895,150307.8
8390,Toyota,4,284,180425,81315.5
8391,Honda,2,384,190449,86710.1
8392,Toyota,5,232,123180,88672.0
8393,Toyota,5,388,165898,113857.2
8394,Toyota,2,292,116437,68178.3
8395,Honda,1,282,177571,54668.899999999994
8396,Honda,2,149,167284,39004.6
8397,Honda,3,216,52492,74338.8
8398,BMW,5,352,1677,157173.96
8399,Toyota,2,262,128631,60028.9
8400,Honda,5,153,44159,83884.1
8401,Honda,1,225,108407,52710.3
8402,Honda,5,148,143099,72850.1
8403,Toyota,5,204,82286,85847.4
8404,Honda,2,251,22831,74574.9
8405,BMW,1,162,4211,65185.08
8406,Honda,3,294,171793,77227.7
8407,Honda,2,364,7843,99270.7
8408,BMW,2,310,25382,108855.36
8409,BMW,1,224,175779,62209.31999999999
8410,Toyota,4,198,87022,504663.60000000003
8411,BMW,5,325,148066,136229.28
8412,Toyota,2,122,56541,42128.9
8413,BMW,1,131,199601,36131.88
8414,BMW,2,350,107960,107643.59999999999
8415,BMW,1,104,119893,37859.63999999999
8416,Toyota,1,166,16010,43745.0
8417,Toyota,3,382,26699,103978.1
8418,Toyota,1,185,75365,41983.5
8419,Toyota,1,327,154740,61307.0
8420,BMW,4,252,111212,112625.76
8421,BMW,5,169,153159,95235.72
8422,Honda,3,356,190845,614946.5
8423,Honda,5,358,129813,114855.7
8424,Honda,2,248,160264,58898.6
8425,BMW,3,369,5715,1093003.2
8426,Honda,3,302,35754,95447.6
8427,Toyota,1,329,124183,67646.7
8428,Toyota,4,322,37365,105236.5
8429,BMW,1,311,181786,78313.68
8430,Honda,4,287,120310,95178.0
8431,Honda,3,291,14308,94834.2
8432,BMW,3,127,166928,378548.63999999996
8433,Toyota,4,134,85168,62864.2
8434,BMW,1,261,61614,81957.12000000001
8435,BMW,1,240,144512,68276.16
8436,Honda,3,318,104699,92271.1
8437,BMW,1,391,109858,105529.43999999999
8438,Toyota,3,347,192375,80311.5
8439,BMW,3,390,87514,136611.12
8440,Honda,2,336,15526,91967.4
8441,Toyota,4,222,83223,76492.7
8442,Honda,4,197,172871,70404.9
8443,Toyota,2,284,63765,72596.5
8444,BMW,2,254,123701,86873.87999999999
8445,Honda,5,384,35893,130697.7
8446,BMW,3,308,46911,119043.47999999998
8447,Toyota,5,268,66640,97268.0
8448,BMW,3,361,25694,133828.32
8449,Toyota,4,375,191198,100031.2
8450,Toyota,5,294,179130,91419.0
8451,Honda,3,326,122178,89536.2
8452,Honda,4,343,159624,98525.6
8453,BMW,4,260,24495,121927.79999999999
8454,BMW,2,282,43355,100420.2
8455,Toyota,2,393,97309,93254.1
8456,Toyota,5,296,14030,110607.0
8457,Honda,1,347,4789,88442.1
8458,Toyota,1,104,27354,28824.6
8459,BMW,4,348,33016,143365.68
8460,Honda,3,342,102962,94587.8
8461,Honda,5,171,87781,81307.9
8462,Toyota,5,228,121532,87213.8
8463,Honda,5,359,188968,786353.4
8464,Toyota,3,172,78460,59845.0
8465,Honda,4,206,86524,82261.6
8466,Honda,3,106,54069,52956.1
8467,Toyota,5,327,27259,113973.1
8468,Toyota,3,130,89969,48469.1
8469,Honda,4,312,134890,95842.0
8470,Honda,1,347,14171,85598.9
8471,Honda,5,270,111551,100244.9
8472,Toyota,1,190,18511,339037.3
8473,Toyota,2,270,112925,67005.5
8474,Toyota,1,137,40801,33667.9
8475,Toyota,2,394,21832,98036.8
8476,Honda,3,342,10715,104793.5
8477,Honda,2,358,49510,95099.0
8478,Honda,1,157,73026,42535.4
8479,Toyota,4,249,171397,74493.3
8480,Toyota,4,276,188688,477655.19999999995
8481,Honda,1,243,76406,59212.4
8482,BMW,1,239,184053,64516.439999999995
8483,BMW,2,177,8635,78534.59999999999
8484,BMW,1,117,68045,45270.6
8485,Honda,1,221,112758,48338.2
8486,Honda,1,265,179920,53626.0
8487,Honda,1,317,188858,59936.2
8488,Honda,5,325,133592,109087.8
8489,Toyota,5,276,4294,106910.6
8490,Honda,4,392,110636,114659.4
8491,BMW,2,134,104916,60724.08
8492,Honda,4,325,2713,112908.7
8493,BMW,4,384,1726,155645.28
8494,Honda,2,146,599,56719.1
8495,BMW,2,129,56144,60324.719999999994
8496,Honda,4,322,30618,107133.2
8497,Honda,1,138,85670,35407.0
8498,Toyota,1,292,149625,55899.5
8499,BMW,3,164,82900,83227.2
8500,Toyota,3,307,167353,452710.19999999995
8501,Toyota,3,106,23692,48857.8
8502,Honda,4,106,10104,70134.6
8503,Honda,2,236,127412,61749.8
8504,Honda,5,260,41522,107578.8
8505,Honda,2,146,181441,38462.899999999994
8506,BMW,5,394,167365,147143.4
8507,Toyota,2,335,20469,87987.1
8508,Honda,2,262,34275,77361.5
8509,Honda,5,276,99245,103315.5
8510,BMW,1,283,70025,87907.8
8511,Honda,3,315,170162,83183.8
8512,BMW,4,112,161323,70149.23999999999
8513,Honda,4,126,44144,632957.4
8514,BMW,1,258,80473,77267.64
8515,Honda,1,257,196756,47279.399999999994
8516,BMW,4,221,198955,92266.2
8517,Honda,5,147,82045,80861.5
8518,Honda,4,315,169789,93700.1
8519,Toyota,2,307,120300,69948.0
8520,Honda,5,363,198590,109861.0
8521,BMW,1,345,72628,100076.64
8522,Honda,4,156,65346,71005.4
8523,Honda,1,335,180812,68509.8
8524,Toyota,5,348,67217,116747.3
8525,BMW,2,359,115989,113064.12000000001
8526,Honda,2,356,183590,81017.0
8527,BMW,1,352,183779,88082.52
8528,BMW,5,363,48253,154524.84
8529,BMW,2,225,62976,83383.68
8530,Honda,2,383,26955,611391.0
8531,Toyota,2,118,197839,26980.1
8532,Toyota,5,319,144050,103687.0
8533,Toyota,2,390,35419,94712.1
8534,Honda,5,339,11109,122900.1
8535,BMW,1,100,10545,48975.0
8536,BMW,5,193,63108,113468.64
8537,BMW,1,384,3692,121610.16
8538,Honda,1,243,126593,55327.7
8539,Toyota,2,294,159097,64448.3
8540,BMW,1,149,140242,44812.560000000005
8541,Honda,1,362,133518,76671.2
8542,Toyota,3,296,145734,77102.6
8543,Toyota,3,212,103586,67007.4
8544,Toyota,3,209,157343,56827.7
8545,BMW,4,253,175215,99829.8
8546,BMW,5,352,117049,147878.52
8547,Toyota,5,175,44172,83912.8
8548,Honda,3,386,57516,106815.4
8549,Honda,2,350,120091,86845.9
8550,Honda,3,362,78563,622978.2
8551,Honda,5,282,151420,98503.0
8552,Toyota,3,214,179163,55818.7
8553,Honda,2,183,81060,58350.0
8554,Honda,5,266,85517,102359.3
8555,Toyota,1,138,84136,31912.4
8556,Toyota,2,304,136536,69579.4
8557,Honda,4,290,171496,87950.4
8558,Toyota,3,236,132714,64022.6
8559,Toyota,5,133,38168,73918.2
8560,BMW,2,301,61749,105210.12000000001
8561,Toyota,4,139,25501,66847.9
8562,Honda,5,136,116175,73945.5
8563,Honda,5,100,25802,75564.8
8564,Toyota,3,220,62922,71072.8
8565,Toyota,2,116,134734,33055.6
8566,BMW,1,207,99800,67086.0
8567,Toyota,5,331,47042,111586.8
8568,Toyota,2,310,97149,72339.1
8569,BMW,4,253,28532,1063484.6400000001
8570,Honda,1,366,5487,91906.3
8571,Toyota,5,196,15483,92351.7
8572,BMW,3,145,66532,77066.16
8573,BMW,3,370,198495,112998.59999999999
8574,BMW,1,386,137465,101334.59999999999
8575,BMW,5,174,17626,572462.4
8576,Honda,5,180,167452,74950.8
8577,Toyota,4,127,25201,66782.9
8578,Toyota,4,152,2334,72573.6
8579,Honda,3,219,84629,522907.70000000007
8580,BMW,3,123,94047,67763.16
8581,Honda,5,342,96639,114492.1
8582,BMW,2,240,42117,93014.76
8583,BMW,4,215,84380,102766.8
8584,Toyota,1,178,29651,47618.9
8585,BMW,1,376,42305,112450.2
8586,Honda,1,284,134144,58522.6
8587,Honda,3,391,106519,104764.1
8588,Toyota,2,336,874,90328.6
8589,BMW,1,129,155469,41659.32
8590,Toyota,3,223,136097,62622.3
8591,Honda,4,238,105163,86115.7
8592,Toyota,4,318,9419,103273.1
8593,Toyota,2,201,158137,46453.3
8594,BMW,3,146,177037,62475.96
8595,BMW,5,325,30915,149129.4
8596,Toyota,4,384,27755,117582.5
8597,Honda,3,278,195462,72625.8
8598,BMW,2,141,94654,62728.31999999999
8599,Toyota,4,309,28056,99981.4
8600,BMW,3,281,34779,111488.52
8601,Toyota,5,384,196083,109076.7
8602,Toyota,5,349,175285,105761.5
8603,BMW,2,374,172509,109710.12000000001
8604,Honda,4,179,128337,71912.3
8605,BMW,2,218,14862,91664.16
8606,Honda,5,232,133615,88126.5
8607,BMW,2,337,63965,110472.59999999999
8608,Toyota,4,303,95413,93542.7
8609,Honda,4,255,143365,85550.5
8610,Honda,3,335,125964,90138.6
8611,BMW,3,281,76877,109314.36
8612,BMW,1,252,157986,68772.48
8613,Toyota,3,111,33968,52346.2
8614,BMW,1,382,167595,100332.59999999999
8615,BMW,3,199,79215,90567.0
8616,Honda,4,243,22656,92112.4
8617,Honda,4,304,113617,98061.3
8618,BMW,2,306,111122,99786.96
8619,Toyota,4,298,104283,91399.7
8620,Toyota,4,374,191773,96068.7
8621,Toyota,1,204,32388,51876.2
8622,Toyota,2,115,849,47656.1
8623,BMW,4,261,151413,107768.04
8624,BMW,4,195,104437,100203.96
8625,BMW,5,239,19956,132892.08
8626,Honda,4,109,174208,51021.2
8627,Toyota,5,208,71365,87321.5
8628,Honda,3,388,81587,105524.3
8629,BMW,3,339,137244,113847.12000000001
8630,Honda,4,204,21281,88103.9
8631,BMW,2,203,195517,65079.96
8632,Toyota,4,238,184698,73916.2
8633,BMW,3,325,17373,124728.84
8634,BMW,5,128,55041,96133.07999999999
8635,BMW,5,230,16238,1165268.16
8636,Honda,3,241,151853,70019.7
8637,Toyota,4,350,131515,101748.5
8638,BMW,3,334,51883,127226.04
8639,BMW,3,367,146962,122138.16
8640,Toyota,5,209,131672,80728.8
8641,Toyota,5,100,185989,54021.1
8642,Honda,3,335,136131,822401.1
8643,Honda,5,118,124425,68647.5
8644,Toyota,4,279,15290,95503.0
8645,Toyota,4,291,71034,94866.6
8646,Toyota,1,104,48238,29356.2
8647,BMW,3,394,124613,1056851.52
8648,Honda,2,265,173574,63666.6
8649,Honda,4,221,168962,74921.8
8650,Honda,5,329,119880,110743.0
8651,BMW,3,284,23086,117900.48
8652,Toyota,2,365,82976,89164.4
8653,BMW,2,309,70396,103014.48
8654,BMW,2,204,24605,82747.8
8655,Toyota,2,202,139878,49422.2
8656,Toyota,4,369,87062,109837.8
8657,Honda,1,147,192720,27576.0
8658,Toyota,5,382,170294,110448.6
8659,Toyota,4,295,57590,95289.0
8660,BMW,1,373,139421,100754.27999999998
8661,Toyota,4,388,36694,114095.6
8662,Honda,5,370,110993,118342.7
8663,Honda,4,269,78267,94754.3
8664,Toyota,5,156,18237,83185.3
8665,BMW,3,103,139113,61901.63999999999
8666,Toyota,4,246,115196,81901.4
8667,Toyota,3,146,101410,49837.0
8668,Honda,4,132,100447,64410.3
8669,Honda,3,374,162484,96439.6
8670,BMW,3,168,21324,87509.52
8671,Toyota,3,362,184534,88216.6
8672,BMW,2,229,132563,78098.04
8673,Honda,1,177,133954,39701.6
8674,Honda,1,102,120961,25595.9
8675,Toyota,3,179,113082,57337.8
8676,Honda,2,114,198618,30368.199999999997
8677,BMW,2,214,122109,72825.72
8678,Honda,5,363,33954,128138.6
8679,Honda,2,182,125013,50592.7
8680,BMW,3,219,79117,93283.56
8681,BMW,5,231,170195,112393.8
8682,BMW,1,273,172317,69024.36
8683,Honda,1,280,98930,65540.0
8684,Honda,4,247,157574,79478.6
8685,BMW,3,331,90873,117326.04
8686,Toyota,4,345,90178,103307.2
8687,BMW,1,310,22620,98716.8
8688,Honda,2,366,68354,94700.6
8689,Toyota,5,337,22326,118346.4
8690,BMW,4,145,70153,91646.04
8691,Honda,3,325,158661,84219.9
8692,Honda,1,187,188777,37269.3
8693,BMW,1,124,43111,54501.48
8694,BMW,5,177,37465,111358.2
8695,Toyota,1,111,182036,15356.399999999998
8696,Honda,4,233,14812,545368.8
8697,Honda,1,134,74720,34351.0
8698,Toyota,1,220,106294,45461.6
8699,BMW,5,164,167660,92700.0
8700,Toyota,2,105,85674,34804.6
8701,Honda,3,131,168282,48006.8
8702,Honda,3,370,110702,98494.8
8703,BMW,4,236,146321,99721.07999999999
8704,Honda,3,354,121539,98023.1
8705,Honda,5,247,144959,93816.1
8706,Toyota,5,344,85530,112741.0
8707,Toyota,1,360,59470,76200.0
8708,Toyota,1,252,42364,58516.6
8709,Toyota,4,177,183392,58635.8
8710,Honda,2,247,87260,69014.0
8711,Honda,1,335,33460,79902.0
8712,BMW,5,137,156523,91582.43999999999
8713,Toyota,1,241,52573,53282.7
8714,Toyota,4,246,159238,77756.2
8715,Honda,4,163,108130,70783.0
8716,Honda,1,305,168942,63268.8
8717,Honda,2,115,110112,41851.8
8718,Toyota,3,305,96254,83436.6
8719,Honda,5,147,150243,71001.7
8720,BMW,2,135,108124,61350.719999999994
8721,Honda,4,284,69844,95569.6
8722,Honda,5,293,55147,111418.3
8723,BMW,5,235,119183,119775.23999999999
8724,Toyota,3,112,90266,48255.4
8725,Toyota,4,386,43275,116326.5
8726,Toyota,3,387,113419,98897.1
8727,Honda,3,116,187525,39704.5
8728,Toyota,2,297,111887,70830.3
8729,Toyota,4,380,52770,111723.0
8730,Toyota,4,388,167501,101184.9
8731,BMW,2,239,157515,80141.4
8732,BMW,4,152,112247,86387.16
8733,BMW,2,265,74056,95138.87999999999
8734,Toyota,4,257,34666,819516.6
8735,Honda,1,299,133481,63777.9
8736,Toyota,4,160,111129,63702.1
8737,BMW,1,170,184339,47104.92
8738,Honda,3,230,51909,79789.1
8739,Honda,3,112,66163,51594.7
8740,BMW,3,352,133184,119236.32
8741,BMW,5,204,146892,104925.36
8742,Honda,3,116,23177,58105.3
8743,BMW,1,201,170112,56986.560000000005
8744,BMW,2,198,177719,64986.119999999995
8745,Toyota,2,181,48900,52612.0
8746,Honda,5,157,43248,83371.2
8747,BMW,4,225,32265,115371.0
8748,Toyota,3,209,122603,61691.7
8749,BMW,4,333,120649,130873.32
8750,Toyota,2,172,40753,54539.7
8751,Toyota,1,265,199534,43161.6
8752,Honda,5,323,171914,104975.6
8753,Toyota,5,321,137447,104298.3
8754,BMW,5,362,135935,1034842.2
8755,Honda,3,159,40951,64879.9
8756,Toyota,5,369,151227,110611.3
8757,Honda,1,373,198313,72483.7
8758,Toyota,1,310,127272,61496.8
8759,Honda,5,181,165533,76019.7
8760,Toyota,2,271,153054,63837.6
8761,Toyota,2,376,126829,87212.1
8762,Toyota,5,179,185861,68658.9
8763,Toyota,3,200,31572,69742.8
8764,Toyota,2,361,161426,80036.4
8765,BMW,5,185,49301,111776.27999999998
8766,Toyota,1,355,195703,62102.7
8767,BMW,4,309,199362,112508.16
8768,BMW,2,230,165488,76074.23999999999
8769,BMW,3,269,14121,113497.07999999999
8770,Honda,4,381,124682,893566.4
8771,BMW,4,375,9108,149317.44
8772,Honda,3,305,64190,92482.0
8773,Toyota,3,320,198215,79039.5
8774,Toyota,5,309,155760,101009.0
8775,BMW,1,313,121434,89310.72
8776,BMW,3,285,23191,114729.48
8777,Toyota,3,181,161832,50302.8
8778,Toyota,4,327,93802,98077.8
8779,Honda,2,318,126191,77964.9
8780,Toyota,2,177,584,57396.6
8781,BMW,3,106,65540,67686.0
8782,BMW,1,295,51849,90559.32
8783,Toyota,3,288,109800,78124.0
8784,Toyota,1,242,125874,48152.6
8785,BMW,4,160,130078,86736.23999999999
8786,Honda,5,370,87502,120349.8
8787,Honda,4,220,46420,85348.0
8788,BMW,5,208,253,122069.63999999998
8789,Honda,4,324,172347,96833.3
8790,Toyota,3,128,124117,43852.3
8791,Honda,3,259,132890,75312.0
8792,BMW,1,193,40693,68963.64
8793,BMW,3,339,53347,125539.56
8794,Toyota,2,214,121031,52812.9
8795,BMW,3,372,57582,134540.16
8796,BMW,2,195,26362,83253.36
8797,BMW,4,175,158319,84844.92
8798,Toyota,4,272,193183,79031.7
8799,BMW,5,378,82417,156284.76
8800,Honda,5,233,140923,91149.7
8801,BMW,3,109,106939,65685.72
8802,Honda,3,204,122959,65928.1
8803,Honda,5,312,124810,109781.0
8804,Toyota,3,315,178588,79708.2
8805,Honda,2,153,170100,41593.0
8806,Toyota,4,220,40326,82698.4
8807,Toyota,1,343,35673,76737.7
8808,Toyota,1,158,39706,41269.4
8809,BMW,4,367,90166,142687.68
8810,BMW,1,392,50663,116862.84
8811,BMW,1,238,59404,74551.92
8812,Honda,2,298,179802,66869.8
8813,BMW,4,223,19811,112169.87999999999
8814,Toyota,5,334,82498,111305.2
8815,BMW,4,285,32509,904790.04
8816,BMW,3,236,144028,90389.04
8817,Toyota,3,196,187843,53774.7
8818,Honda,4,144,151906,62994.4
8819,Honda,1,221,15286,59426.4
8820,Honda,2,160,59412,54561.8
8821,Honda,3,234,180481,63798.899999999994
8822,Honda,5,301,84180,110984.0
8823,Honda,2,199,159966,51961.4
8824,BMW,5,238,87055,119790.59999999999
8825,BMW,1,331,34822,99660.96
8826,Honda,5,151,54057,80754.3
8827,BMW,5,278,58634,133463.52
8828,BMW,3,186,5594,95922.72
8829,Honda,1,312,85765,69566.5
8830,BMW,5,236,68367,124111.56
8831,Honda,2,318,82140,80936.0
8832,Toyota,4,125,182083,47554.7
8833,Honda,4,344,84093,109708.7
8834,BMW,3,154,44794,84455.52
8835,Toyota,5,151,1224,82413.6
8836,Toyota,2,318,109482,77230.8
8837,Toyota,2,395,6235,101586.5
8838,Toyota,5,158,30328,82597.2
8839,BMW,5,389,45093,163394.04
8840,BMW,1,361,60953,745043.88
8841,BMW,4,394,32882,153977.76
8842,Honda,5,317,13969,118373.1
8843,BMW,5,283,50254,138664.32
8844,Honda,2,143,9287,56640.3
8845,Honda,3,321,138397,85416.3
8846,Honda,4,388,176764,106260.6
8847,Toyota,4,368,6689,907336.8
8848,BMW,4,337,156103,123898.43999999999
